tweet_id,author_id,inbound,created_at,customer_text,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,historical_reply,baseline_intent,baseline_escalate,baseline_escalation_reason
40524,124893,True,Wed Nov 01 11:38:41 +0000 2017,@AppleSupport is the battery drain using iOS 11.0.2 we’ll know? I can see my battery drain crazy after used on 4G for a couple of min!,40523,,40524.0,"@124893 We're here to help. Let's update to iOS 11.1 as it was recently released. For steps, check out this link: https://t.co/80YRnjDFDk",software_troubleshooting,False,no high-risk term detected
40528,124894,True,Wed Nov 01 16:06:08 +0000 2017,"@AppleSupport Other site works on Safari, and at the same time icloud login also works perfectly fine in Chrome",40529,40526.0,40528.0,@124894 We've checked our status everything looks ok. https://t.co/7NVrDovSd8. Have you tried clearing your Safari browser history? https://t.co/GDrqU22YpT,account_access,False,no high-risk term detected
40530,124894,True,Wed Nov 01 16:59:56 +0000 2017,"@AppleSupport I just did, same issue persists.",40531,40529.0,40530.0,@124894 Have you recently installed any Safari extensions? You can check this under Safari tab &gt; Preferences &gt; Extensions.,software_troubleshooting,False,no high-risk term detected
40532,124894,True,Wed Nov 01 17:48:54 +0000 2017,"@AppleSupport Nothing recently, i suspected uBlock but tried after disabling that.",40533,40531.0,40532.0,@124894 Are there any other extensions that you tried disabling?,software_troubleshooting,False,no high-risk term detected
40534,124894,True,Wed Nov 01 18:36:30 +0000 2017,@AppleSupport Tried that too.Didn't work.,40535,40533.0,40534.0,@124894 Thanks for trying. Please send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
40527,124894,True,Wed Nov 01 14:26:57 +0000 2017,.@115858 #iCloud isn't working on #Safari after #macOS 10.13.1 update. Is anyone facing a similar issue?,40525,,40527.0,@124894 We know how important it is to be able to access your iCloud. What exactly happens when you go there? Do other websites work?,account_access,False,no high-risk term detected
40537,124895,True,Wed Nov 01 12:13:03 +0000 2017,El bug de la app de Gmail no se va @AppleSupport y molesto el globo de notificación y er que no hay correos sin leer!!!😡,40536,,40537.0,@124895 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj,software_troubleshooting,False,no high-risk term detected
40539,124896,True,Wed Nov 01 11:56:54 +0000 2017,@AppleSupport Hey! How do I permanently enable ‘Explicit’ content for Music? I have to manually enable it everytime. #AppleMusic,40538,,40539.0,@124896 We'd like to help. Please meet us in DM and we'll take a further look at this together. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
40541,124897,True,Wed Nov 01 14:36:33 +0000 2017,"@AppleSupport is this normal? When I️ tap that symbol, it defaults to “I️” https://t.co/6P38tAs964",40540,,40541.0,@124897 We’d like to look into this. Which iOS version are you using? Find out in Settings &gt; General &gt; About.,software_troubleshooting,False,no high-risk term detected
40543,124898,True,Wed Nov 01 14:37:36 +0000 2017,@115858 @AppleSupport HELP https://t.co/8gsmO5JXRL,40542,,40543.0,@124898 We're here to assist.  Reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
40545,124899,True,Wed Nov 01 14:31:09 +0000 2017,HEY @AppleSupport how come I just downloaded a new update and Live Photo’s is STILL COMING ON EVERY TIME I OPEN MY CAMERA?????,40544,,40545.0,@124899 Thanks for reaching out to us today! We'll be glad to look into this with you. Please send us a DM. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
40548,124900,True,Wed Nov 01 14:29:32 +0000 2017,@AppleSupport And cycle Watch power....,40546,40551.0,40548.0,"@124900 We want to help get to the bottom of this. Please meet us in DM so we may gather information, and better assist.",software_troubleshooting,False,no high-risk term detected
40553,124901,True,Wed Nov 01 14:35:52 +0000 2017,@115858 my iPhone keeps muting itself for no reason? This is since I did the update??,40552,,40553.0,@124901 We'd like to learn more about this situation. Send us a DM with all the details you can provide. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
40556,124902,True,Wed Nov 01 11:52:41 +0000 2017,Dear @AppleSupport  you get all my ire this a.m. for that iOS update! It would not accept my valid password even after I reset! F UR UPDATE,40554,,40556.0,@124902 We'd like to help. Are you referring to your passcode or which password exactly? Let us know in DM. https://t.co/GDrqU22YpT,account_access,False,no high-risk term detected
40558,124903,True,Wed Nov 01 14:18:13 +0000 2017,"Hey @115858 just got a fake email from u, telling me someone accessed my iCloud, &amp; if it wasn't me to use a link provided. Just saying 🤦🏼‍♀️",40557,,40558.0,"@124903 Thanks for informing us. However, this wouldn't be an email sent from Apple. Please take a look at this: https://t.co/LNMCdqt6fD",account_access,False,no high-risk term detected
40560,124904,True,Wed Nov 01 11:52:04 +0000 2017,Hey @AppleSupport why can’t I download podcasts from @1922 ? New update is terrible https://t.co/AWxHdxT0Q2,"40559,40561",,40560.0,@124904 Thank you for reaching out to us. Which software version are you using? Does this happen when downloading all episodes?,software_troubleshooting,False,no high-risk term detected
41541,125131,True,Wed Nov 01 15:15:36 +0000 2017,@115858 @797 FIX THIS NOW!!!!! I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,41540,,41541.0,@125131 Thanks for reaching out. DM which iPhone and specific iOS version you are using to get started. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
41543,125132,True,Wed Nov 01 15:08:16 +0000 2017,I️ I️ need y’all to fix this @AppleSupport @115858,41542,,41543.0,@125132 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41546,125133,True,Wed Nov 01 14:28:32 +0000 2017,"@115858 The same issues, the audio on the screen recording doesn’t work, it freezes constantly &amp; none of my photos &amp; videos are back on my phone. +",41544,41547.0,41546.0,@125133 We want to be sure that you get the help you need. Please reach out here for help with your photos: https://t.co/IBIY3vMgPj,repair_warranty,False,no high-risk term detected
41549,125134,True,Wed Nov 01 15:49:29 +0000 2017,@AppleSupport iOS 11.1,41551,41548.0,41549.0,"@125134 Thanks. DM us a screenshot of what you're referring to, and we will work together from there: https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41550,125134,True,Wed Nov 01 12:27:29 +0000 2017,I updated my phone and I still see these question marks on my TL @115858,41548,,41550.0,@125134 Hello. We are to help. Please provide us with the specific version of iOS that you have from Settings&gt; General&gt; About.,software_troubleshooting,False,no high-risk term detected
41553,125135,True,Wed Nov 01 15:13:38 +0000 2017,@AppleSupport I couldn’t. A box came up and it looked like it hadn’t loaded properly. Looked like it wanted by Apple ID but nowhere to type it in,41552,41554.0,41553.0,@125135 Meet us in DM at the link below. We will continue working on this together there. https://t.co/GDrqU22YpT,account_access,False,no high-risk term detected
41556,125135,True,Wed Nov 01 06:21:00 +0000 2017,@AppleSupport locked out of my iPad. Followed instructions but it hasn’t worked. Please help. Also I want to turn this feature off,41555,,41556.0,@125135 Let us know exactly what you see on your display currently. This will help us determine the best next steps to assist.,account_access,False,no high-risk term detected
41558,125136,True,Wed Nov 01 14:44:46 +0000 2017,@AppleSupport Can you pair 2 AirPods to one iCloud account?,41557,,41558.0,"@125136 Thanks for reaching out. We'd be happy to look into this with you. Send us a DM, and we can go from there. https://t.co/GDrqU22YpT",account_access,False,no high-risk term detected
41560,125137,True,Wed Nov 01 13:02:22 +0000 2017,@AppleSupport Sierra?,41559,41561.0,41560.0,@125137 DM us if this article doesn't help regain storage space for you: https://t.co/oZ7w05bltX https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41562,125137,True,Tue Oct 31 19:16:40 +0000 2017,"@AppleSupport any way at all of reducing the amount of storage Mail takes up on your hard disk? “Load remote content” is off. I also have a 125GB MacBook Air 😩. The only actual files on my computer are mail files, literally everything else is on DropBox",41561,,41562.0,@125137 Which version of macOS is running on your MacBook Air? Send us a DM and let us know. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41564,125138,True,Wed Nov 01 13:12:57 +0000 2017,why is the “i️” not fixed yet @115858? iiiiiiiiiiiiii need it fixed.,41563,,41564.0,@125138 We'd like to help. Please DM us your current country and iOS version and we'll go from there. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
41566,125139,True,Wed Nov 01 15:06:24 +0000 2017,@AppleSupport why is “I️” not working ?,41565,,41566.0,@125139 We'd like to take a further look at this with you. Please meet us in DM to continue. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41568,125140,True,Wed Nov 01 16:04:35 +0000 2017,"@AppleSupport Keep seeing the letter I as ?, apps keep crashing, and it’s slower","41570,41571",41567.0,41568.0,"@125140 Thank you for describing the issue. Lets take a closer look in a DM, select the following link to join us there. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41569,125140,True,Wed Nov 01 12:51:51 +0000 2017,Since I updated my phone my phone has been tripping @115858,41567,,41569.0,@125140 We want your iPhone to work as you expect it to. Could you share a few details with us about what you're experiencing?,software_troubleshooting,False,no high-risk term detected
41573,125141,True,Wed Nov 01 16:25:49 +0000 2017,@AppleSupport Thanks will do 🙏,41575,41572.0,41573.0,@125141 You're welcome.,software_troubleshooting,False,no high-risk term detected
41574,125141,True,Wed Nov 01 15:04:16 +0000 2017,@AppleSupport good morning from PR when will u be selling Carrier unlocked iPhone X?  Thanks 🙏,41572,,41574.0,@125141 We’d like to get you in touch with our Apple Online Store team for assistance. Reach out here: https://t.co/RmFSlCBcIE,account_access,False,no high-risk term detected
41577,125142,True,Wed Nov 01 12:13:20 +0000 2017,"@AppleSupport 
Hi, I don't understand why it is so v slow to download an app update. Is it iOS 11? Can you help? More detail in attached pic https://t.co/GHReSqZFnV",41576,,41577.0,@125142 Hello. We want to narrow this down. Let's meet in DM to continue. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41579,125143,True,Wed Nov 01 12:35:26 +0000 2017,@125144 #Apple @AppleSupport  mine does a similar thing,41578,41580.0,41579.0,@125143 We'd like to take a further look at this with you. Please meet us in DM to continue. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41582,125145,True,Wed Nov 01 12:26:15 +0000 2017,Hey @AppleSupport why did the iPhone update completely purge my downloaded music library? #notcool,41581,,41582.0,"@125145 That’s not a good feeling to see your music gone.  Please join us in DM, and we can assist you with this. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41584,125146,True,Wed Nov 01 15:01:07 +0000 2017,"@AppleSupport I just followed some steps on the apple forum, and it worked. So I guess it’s solved, thank you.",41583,41585.0,41584.0,@125146 Glad to hear you were able to update. Let us know if we can be of any other assistance.,software_troubleshooting,False,no high-risk term detected
41586,125146,True,Wed Nov 01 11:07:21 +0000 2017,@AppleSupport my 2011 MacBook Pro has been installing High Sierra update for about 6 hours. And stucking on this screen. Help! https://t.co/5Ixbs2qwjT,41585,,41586.0,@125146 We'll be happy to help get your Mac updated. Do you have a Time Machine backup? We want to be sure your data is secure. DM us: https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41588,125147,True,Wed Nov 01 22:53:14 +0000 2017,@AppleSupport Where exactly?,41590,41587.0,41588.0,"@125147 We suggest contacting the store directly. Also, our Apple Sales Support Team can also assist you here: https://t.co/8gHzWPeVn5",software_troubleshooting,False,no high-risk term detected
41589,125147,True,Wed Nov 01 12:53:54 +0000 2017,"@AppleSupport At the apple store in Paris, can I buy an iPad by paying half in cash and half in credit card?",41587,,41589.0,@125147 Let's help get you into the right hands. Please reach out to us via: https://t.co/8yjRd1Xo0i and we can go from there.,software_troubleshooting,False,no high-risk term detected
41593,125148,True,Thu Nov 02 11:49:11 +0000 2017,@AppleSupport Thank you! My friend spotted this. I didn't realise it wouldn't automatically do the latest one. Thanks for replying-will do when get wifi😀,41595,41592.0,41593.0,@125148 Awesome! Let us know how it goes.,software_troubleshooting,False,no high-risk term detected
41596,125148,True,Fri Nov 03 14:06:40 +0000 2017,@AppleSupport So a slight improvement but already down to 50% - 2pm here - I’d usually be on 70 / 80 % - really disappointing. Only had this phone 1yr 😔,41597,41595.0,41596.0,@125148 Let's go into DM so we can dig into the issue with your battery a bit more deeply. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41594,125148,True,Wed Nov 01 13:11:13 +0000 2017,@AppleSupport Hey guys just upgraded to IOS 11.0.3 Battery drain horrendous on my 6s. NEVER seen it so bad!!! Can you please improve this..😔,41592,,41594.0,@125148 Hi Alice. We've released an update to 11.1. Please navigate to Settings &gt; General &gt; Software Update to install the update.,software_troubleshooting,False,no high-risk term detected
41599,125149,True,Wed Nov 01 12:51:01 +0000 2017,@115858 Thank you for making me learn the hard way. Removed all my financial info from my profile so I can't be robbed again.,41598,41600.0,41599.0,"@125149 We'll point you in the right direction. For billing questions, connect with iTunes Store Support here: https://t.co/SDIe7UiyJN",general_inquiry,False,no high-risk term detected
41604,125150,True,Wed Nov 01 20:02:26 +0000 2017,@AppleSupport seeing it on posts in twitter. haven’t noticed it in other applications yet.,41606,41603.0,41604.0,"@125150 Is it happening with your own Tweets or someone else's? If you see it when you type, send us a DM. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41607,125150,True,Wed Nov 01 22:18:49 +0000 2017,@AppleSupport I see when viewing tweets in my timeline.,41608,41606.0,41607.0,@125150 Send us a DM and let's dig a little deeper on this. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41605,125150,True,Wed Nov 01 13:13:05 +0000 2017,@AppleSupport why do I have all these ? boxes on my timeline since I updated my phone...fix this trash.,41603,,41605.0,"@125150 We can help. Is this happening with the keyboard on your device, or only being seen by other posts in an application?",software_troubleshooting,False,no high-risk term detected
41610,125151,True,Wed Nov 01 13:12:44 +0000 2017,@AppleSupport battery life on iOS 11.1 sucks. Really really bad.,41609,,41610.0,@125151 Hello. Let's talk via DM and we'll check a few things together. Please tap here to continue? https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41612,125152,True,Wed Nov 01 13:10:23 +0000 2017,@AppleSupport What's going on here? https://t.co/O07wiOgCg8,41611,,41612.0,@125152 Let's find out. What do you see if you click on the battery? Reply in DM to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41614,125153,True,Wed Nov 01 15:01:44 +0000 2017,@AppleSupport what’s up with when I️ type “I️” some A and ? Comes up https://t.co/VAlXUjkxCY,41613,,41614.0,@125153 Let's take a look together. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41616,125154,True,Wed Nov 01 22:42:43 +0000 2017,@AppleSupport The current one 11.1,41618,41615.0,41616.0,"@125154 Perfect, thanks! Go ahead and reach out to us in DM &amp; let us know which iPhone model you have. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41617,125154,True,Wed Nov 01 12:01:42 +0000 2017,The new #IOS update is killing my battery. Why is this happening? @AppleSupport,41615,,41617.0,@125154 Thanks for reaching out to us. Let's work to get that battery life increased. Which version of iOS is currently installed?,software_troubleshooting,False,no high-risk term detected
41620,125155,True,Wed Nov 01 12:45:11 +0000 2017,"@125156 اتفق معك ... 
.
.
@AppleSupport 
.
The device is still disconnected after the last update, this compline is from most of people",41619,41621.0,41620.0,@125155 We're here to help. DM us details about what's going on with your device. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
37659,125157,True,Wed Nov 01 14:53:07 +0000 2017,@124176 @AppleSupport Following this too bc it’s been happening to me!!,41622,37656.0,37659.0,@125157 We're here for you! Let's work together. Send us a DM and let us know when this started happening. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41624,125158,True,Wed Nov 01 15:45:55 +0000 2017,@AppleSupport It is just a black screen but when I use the Twitter app it works fine. Reset the phone and latest update didn’t fix it,41626,41623.0,41624.0,"@125158 OK, thank you. Does this happen with the front camera, rear camera or both?",software_troubleshooting,False,no high-risk term detected
41627,125158,True,Wed Nov 01 16:25:00 +0000 2017,"@AppleSupport Rear camera, (opposite side of the screen) . iPhone 7 Plus",41629,41626.0,41627.0,"@125158 Thanks for that clarification. If you flip to the front-facing camera and back to the rear-facing, does it start working?",software_troubleshooting,False,no high-risk term detected
41630,125158,True,Wed Nov 01 17:13:05 +0000 2017,"@AppleSupport No, just turns the image from the front facing camera fuzzy",41631,41629.0,41630.0,@125158 Are you running iOS 11.1 yet? Let us know in DM and we'll continue there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41625,125158,True,Wed Nov 01 15:03:04 +0000 2017,@AppleSupport  can you guys fix the software issue with the camera? I need this for my job. No issues when using it through Twitter app,41623,,41625.0,@125158 We'd be happy to look into your camera issue with you. Please let us know a bit more about what's going on.,software_troubleshooting,False,no high-risk term detected
41634,125159,True,Wed Nov 01 15:00:07 +0000 2017,@125160 @125161 So I can't  use my phone now. Ffs!! Completely frozen and won't let me reboot! Fuckin update ISO 11.1 @115858,41632,41635.0,41634.0,@125159 We want to help get your phone back to working order. Try the steps here and let us know the result: https://t.co/8MvHMFZ83h,software_troubleshooting,False,no high-risk term detected
41643,124878,True,Wed Nov 01 14:58:35 +0000 2017,@115858 IM TRYING TO SNAP ON HERE AND EYE CANT BC MY LETTER EYE ISNT WORKING,41641,,41643.0,@124878 We'll be glad to assist you. Please send us a DM. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
41645,125162,True,Wed Nov 01 14:58:25 +0000 2017,iPhone battery went from 100 to 54 in just 40 minutes. I updated the iOS yesterday. What gives? @AppleSupport,41644,,41645.0,@125162 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41647,125163,True,Wed Nov 01 12:23:41 +0000 2017,@AppleSupport please tell me my iphone is freezing every 10 minutes since the new update I’m having to restart it constantly 😡😡😡,41646,,41647.0,@125163 We can help! Which iPhone are you experiencing this on? Reply in DM to get started https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41649,125164,True,Wed Nov 01 16:10:59 +0000 2017,@AppleSupport It is something like this that is going on: https://t.co/eruk4JvXR3   The number of messages is too much to deal with on an individual basis,41651,41648.0,41649.0,@125164 OK. Send us a DM and we can take a closer look there. https://t.co/nYknMGviju,software_troubleshooting,False,no high-risk term detected
41650,125164,True,Wed Nov 01 12:18:17 +0000 2017,Hey @AppleSupport my iCloud mail is getting hammered with spam. Did you turn off filters? Under attack? LMK.,41648,,41650.0,@125164 Hey there. We'd love to help. Have you checked out this article: https://t.co/Hw15Q2Vpu1,account_access,False,no high-risk term detected
41653,125165,True,Wed Nov 01 12:49:34 +0000 2017,"Hey @AppleSupport either your grammar is going down hill, or someone’s gone #phishing https://t.co/8BHfuw5Tdq","41654,41652",,41653.0,@125165 Here's a great article to help you identify and report any suspicious communications: https://t.co/LNMCdqt6fD,software_troubleshooting,False,no high-risk term detected
41656,125166,True,Wed Nov 01 14:49:50 +0000 2017,Anyone know how to fix this? cc/@AppleSupport #AppleWatch https://t.co/yzQUfaBVeA,41655,,41656.0,"@125166 We're here to help. Give these steps a try: https://t.co/gl1kJmEDP2 If you still have issues, DM us. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41658,125167,True,Wed Nov 01 16:52:04 +0000 2017,@AppleSupport Thank you,41660,41657.0,41658.0,@125167 You're welcome!,software_troubleshooting,False,no high-risk term detected
41659,125167,True,Wed Nov 01 12:43:55 +0000 2017,"@AppleSupport Hi, I’m using Numbers for Mac, trying to get CURRENCYH function working but it gives errors for weekend dates.. why so pls?",41657,,41659.0,@125167 Our application support  team will be glad to partner with you on this. They can be reached here: https://t.co/IBIY3vMgPj,software_troubleshooting,False,no high-risk term detected
41662,125168,True,Wed Nov 01 12:55:06 +0000 2017,My wonderful MacBook Pro won't come on 😯😯😢 @applesupport,41661,,41662.0,"@125168 We can certainly help work towards a resolution. To get us started, have you tried the steps here: https://t.co/RqWW0duJ0U",software_troubleshooting,False,no high-risk term detected
41664,125169,True,Wed Nov 01 13:00:00 +0000 2017,Pretty sure this isn’t legit @AppleSupport 🧐 https://t.co/xuScGWduX4,41663,,41664.0,@125169 Good eye! This article explains what to do and how to report these types of emails: https://t.co/LNMCdqt6fD,software_troubleshooting,False,no high-risk term detected
41666,125170,True,Wed Nov 01 12:37:37 +0000 2017,@AppleSupport hi can someone Dm plz,41665,,41666.0,@125170 Hey there! You can DM us directly by clicking on this link: https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41668,117967,True,Wed Nov 01 12:45:14 +0000 2017,@AppleSupport It says “11.0.3 (15A432)”,41667,41669.0,41668.0,"@117967 Let's follow this article to make a backup and update to iOS 11.1, then test the issue again: https://t.co/80YRnjDFDk",software_troubleshooting,False,no high-risk term detected
41672,125171,True,Wed Nov 01 12:33:01 +0000 2017,Dear @115858. Please fix this forking bug where mail refresh will end up in permanent state of refresh. https://t.co/pFuyScDQDn,41671,,41672.0,"@125171 We'd like to look into this more. Check for updates on your device like so: https://t.co/80YRnjDFDk
DM us if you still see the issue.",software_troubleshooting,False,no high-risk term detected
41674,125172,True,Wed Nov 01 14:54:55 +0000 2017,@AppleSupport 11.1 update broke my wifi it's greyed out i've been waiting on live chat for over 30 minutes..,41673,,41674.0,@125172 We are here to help whenever possible. DM which iPhone you are using to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41676,125173,True,Wed Nov 01 15:35:19 +0000 2017,@AppleSupport Latest MacOS HighSierra. Relaunching Finder does nothing but restarting the machine fix it temporarily. It seems to be the icon view causing,41678,41675.0,41676.0,@125173 Does the same behavior occur when the device is in safe mode? https://t.co/PQ4LSYhUTY,software_troubleshooting,False,no high-risk term detected
41677,125173,True,Wed Nov 01 12:14:34 +0000 2017,@AppleSupport what is going on here? Taking a screenshot doesn't capture the error. Only occurs on Finder windows. It's like Windows XP! https://t.co/NSdnfTCOhD,41675,,41677.0,"@125173 Let's help get this sorted. To get started, what version of macOS are you using? Next, does restarting stop the behavior?",software_troubleshooting,False,no high-risk term detected
41681,125174,True,Wed Nov 01 12:49:18 +0000 2017,@115858 what have you done to my phone with the latest update?! Please fix it. The freezing is tedious and every1 is complaining #back2the90s,41679,,41681.0,@125174 We're here for you. Send us a DM and we'll take a closer look at your device there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41683,125175,True,Wed Nov 01 12:45:59 +0000 2017,@AppleSupport I updated my iOS last night but the Bluetooth connectivity is still not acceptable. My Bluetooth earbuds will not pair. Help!,41682,,41683.0,@125175 Thanks for reaching out. DM which iPhone you are using to get started. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41685,125176,True,Tue Nov 07 06:36:47 +0000 2017,"@AppleSupport iPhone is getting stuck and slow . Seriously, it was fine up until a week ago. Any tips? Thanks for responding. It’s not that old 😰",41687,41684.0,41685.0,"@125176 You’re very welcome. To start isolating the issue, tell us which iOS version your iPhone is on.",software_troubleshooting,False,no high-risk term detected
41688,125176,True,Tue Nov 07 15:59:45 +0000 2017,@AppleSupport 11.1,41689,41687.0,41688.0,"@125176 Thanks. Do you notice this behavior when using specific apps? DM your response, and we’ll meet you there. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41686,125176,True,Wed Nov 01 14:56:36 +0000 2017,Odd that my #iphone has been acting crazy just when the #iPhoneX comes out. I haven’t had any issues than all of a sudden....@115858 #hmm 📱🤔,41684,,41686.0,@125176 What type of issue are you having with your iPhone?  We are standing by to assist.,general_inquiry,False,no high-risk term detected
41692,125177,True,Wed Nov 01 13:00:12 +0000 2017,@AppleSupport Pero aún hay que arreglar la lentitud del teclado cuando está el móvil en sonido,41690,41693.0,41692.0,@125177 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,software_troubleshooting,False,no high-risk term detected
41701,125179,True,Wed Nov 01 12:43:11 +0000 2017,@917 @115858 why am I being double billed for a on-demand geofilter? https://t.co/c0dSqXqbRk,41700,,41701.0,@125179 Hi there. Our iTunes Store team can look into this with you. You can reach them directly here:  https://t.co/SDIe7UiyJN,general_inquiry,False,no high-risk term detected
41703,124307,True,Wed Nov 01 12:40:57 +0000 2017,Now this crazy iPhone 8 is putting all sorts of emoji‘s in my writing. I️ hate emoji’s! @AppleSupport fix the system!,41702,,41703.0,"@124307 Please go to Settings &gt; Reset &gt; Reset keyboard dictionary to reset any unwanted correction, then restart your iPhone.",software_troubleshooting,False,no high-risk term detected
41705,125180,True,Wed Nov 01 14:51:50 +0000 2017,@AppleSupport Once I removed two step authentication it all went back to normal - thanks for responding,41704,41706.0,41705.0,@125180 We're here to assist if you need assistance in the future.,software_troubleshooting,False,no high-risk term detected
41707,125180,True,Wed Nov 01 00:09:05 +0000 2017,"Please @115858 what the heck! Ever since I updated my iPhone I can’t even use Apple TV Keeps asking me to sign in I give the code, asks again",41706,,41707.0,@125180 We're here to help with any issues you may be having. Select the following to join us in a DM and we'll continue there. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
41709,125181,True,Wed Nov 01 12:57:43 +0000 2017,My phone is so messed up and I JUST got it yesterday! @115858 thanks for nothing,41708,,41709.0,@125181 We'd like to help. Please DM us your current country and more about what's happening. https://t.co/GDrqU22YpT,general_inquiry,False,no high-risk term detected
41711,125182,True,Wed Nov 01 12:42:39 +0000 2017,"@AppleSupport just upgraded to 11.1, and had 50% battery drain on iPhone 6 during my bike ride to work (1 hour).  This is unacceptable",41710,,41711.0,"@125182 We’d love to help with your battery life. To start, please send us a DM. https://t.co/GDrqU22YpT",software_troubleshooting,False,no high-risk term detected
41713,125183,True,Wed Nov 01 12:41:25 +0000 2017,"It’s become too slow ,apps not working properly @AppleSupport",41712,,41713.0,@125183 Let's get you back to enjoying your device. What kind of Apple device are you using? https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
42592,125410,True,Wed Nov 01 15:07:26 +0000 2017,@115858 I’m clearly not having a good day when all my pictures on the iCloud Drive got corrupted. #AppleNews #AppleTips #AppleSucks https://t.co/2FLITVSiry,42591,,42592.0,@125410 We're here for you. You'll want to get in touch with a Photos expert by phone here: https://t.co/IBIY3vMgPj,account_access,False,no high-risk term detected
42596,125412,True,Wed Nov 01 15:19:20 +0000 2017,"@AppleSupport Thank you, iOS 11.1",42595,42597.0,42596.0,@125412 Got it. Let us know in DM when you notice this happening with your iPhone to continue. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
42598,125412,True,Wed Nov 01 14:26:48 +0000 2017,@115858  you wana tell me why my brand new iPhone 8 is lagging already? I already updated to the newest IOS.,42597,,42598.0,"@125412 We can partner with you on this. To be sure we’re on the same page, can you tell us the version of iOS 11 your iPhone is on?",software_troubleshooting,False,no high-risk term detected
42601,125413,True,Wed Nov 01 13:13:45 +0000 2017,@AppleSupport when are u releasing fix for #iOS #1103 ? it sucks,42599,,42601.0,@125413 Hi. We've released an update to 11.1. Please use these steps to update: https://t.co/80YRnjVguS https://t.co/GDrqU2kzhr,software_troubleshooting,False,no high-risk term detected
42603,125414,True,Wed Nov 01 15:59:24 +0000 2017,@AppleSupport High Sierra but it shows on multiple macs that way using Sierra and High Sierra.,42605,42602.0,42603.0,@125414 How many devices are in use with this iCloud account? Let's get in touch by DM so we can help from here. https://t.co/GDrqU22YpT,software_troubleshooting,False,no high-risk term detected
42604,125414,True,Wed Nov 01 15:22:53 +0000 2017,Hey @115858 and @applesupport how can I have 150gb of space left and be full at the same time?  #confused https://t.co/6lmQTll0pG,42602,,42604.0,@125414 We want you to be able to fully utilize your storage. What version of macOS is on your Mac? https://t.co/aTSJR8BjEc,software_troubleshooting,False,no high-risk term detected
